Date,High,Low,Open,Close,Volume,Adj Close
2021-04-06,311.3500061035156,305.25,308.8399963378906,306.260009765625,17335200,306.260009765625
2021-04-07,314.25,305.5,306.3399963378906,313.0899963378906,22855200,313.0899963378906
2021-04-08,315.8800048828125,310.04998779296875,314.8500061035156,313.0199890136719,20894100,313.0199890136719
2021-04-09,314.739990234375,310.3299865722656,311.3999938964844,312.4599914550781,15988600,312.4599914550781
2021-04-12,312.1499938964844,307.92999267578125,311.04998779296875,311.5400085449219,10881900,311.5400085449219
2021-04-13,314.42999267578125,309.32000732421875,312.2099914550781,309.760009765625,14036900,309.760009765625
2021-04-14,308.0299987792969,301.95001220703125,307.29998779296875,302.82000732421875,17421400,302.82000732421875
2021-04-15,310.1400146484375,304.1000061035156,306.3399963378906,307.82000732421875,14558300,307.82000732421875
2021-04-16,308.95001220703125,304.6099853515625,308.1700134277344,306.17999267578125,13059200,306.17999267578125
2021-04-19,307.70001220703125,300.55999755859375,305.010009765625,302.239990234375,14553500,302.239990234375
2021-04-20,305.1000061035156,297.2099914550781,301.989990234375,302.6499938964844,16796400,302.6499938964844
2021-04-21,301.9800109863281,297.3900146484375,301.95001220703125,301.4700012207031,14863500,301.4700012207031
2021-04-22,302.9200134277344,296.0400085449219,301.3299865722656,296.5199890136719,16375400,296.5199890136719
2021-04-23,302.5899963378906,297.1499938964844,298.760009765625,301.1300048828125,17536800,301.1300048828125
2021-04-26,305.79998779296875,301.55999755859375,303.3399963378906,303.0400085449219,16172600,303.0400085449219
2021-04-27,305.3399963378906,301.1099853515625,304.2799987792969,303.57000732421875,15309300,303.57000732421875
2021-04-28,310.9200134277344,305.3699951171875,307.3599853515625,307.1000061035156,33907200,307.1000061035156
2021-04-29,331.80999755859375,321.6099853515625,330.1199951171875,329.510009765625,56526800,329.510009765625
2021-04-30,329.82000732421875,324.5,326.1400146484375,325.0799865722656,26332400,325.0799865722656
2021-05-03,328.54998779296875,321.8399963378906,326.1700134277344,322.5799865722656,18719500,322.5799865722656
2021-05-04,322.19000244140625,313.1199951171875,320.0199890136719,318.3599853515625,24032600,318.3599853515625
2021-05-05,321.05999755859375,314.489990234375,318.19000244140625,315.0199890136719,15577600,315.0199890136719
2021-05-06,320.239990234375,313.2699890136719,314.5199890136719,320.0199890136719,19012200,320.0199890136719
2021-05-07,322.94000244140625,318.75,322.3800048828125,319.0799865722656,15916700,319.0799865722656
2021-05-10,314.5799865722656,304.8299865722656,314.3500061035156,305.9700012207031,24239200,305.9700012207031
2021-05-11,306.8399963378906,299.69000244140625,300.75,306.5299987792969,18920100,306.5299987792969
2021-05-12,304.9599914550781,298.19000244140625,301.1300048828125,302.54998779296875,24645500,302.54998779296875
2021-05-13,308.8599853515625,302.7699890136719,306.0799865722656,305.260009765625,18079200,305.260009765625
2021-05-14,316.8500061035156,309.0799865722656,309.5400085449219,315.94000244140625,19245700,315.94000244140625
2021-05-17,315.67999267578125,311.5799865722656,313.54998779296875,315.4599914550781,15401300,315.4599914550781
2021-05-18,316.5,309.80999755859375,315.5899963378906,309.9599914550781,14522400,309.9599914550781
2021-05-19,314.6600036621094,303.57000732421875,304.19000244140625,313.5899963378906,19106200,313.5899963378906
2021-05-20,319.25,313.1600036621094,313.5799865722656,318.6099853515625,17320200,318.6099853515625
2021-05-21,319.92999267578125,315.80999755859375,319.2900085449219,316.2300109863281,13600900,316.2300109863281
2021-05-24,325.95001220703125,318.0299987792969,318.2099914550781,324.6300048828125,16445400,324.6300048828125
2021-05-25,329.17999267578125,324.79998779296875,327.0799865722656,327.7900085449219,16437000,327.7900085449219
2021-05-26,329.8299865722656,325.82000732421875,328.3500061035156,327.6600036621094,9686900,327.6600036621094
2021-05-27,333.7799987792969,326.760009765625,328.0,332.75,20477700,332.75
2021-05-28,332.8699951171875,328.3299865722656,331.0,328.7300109863281,12037400,328.7300109863281
2021-06-01,331.4200134277344,326.6400146484375,330.1499938964844,329.1300048828125,11765900,329.1300048828125
2021-06-02,331.8699951171875,327.1199951171875,330.3800048828125,329.1499938964844,11654300,329.1499938964844
2021-06-03,327.3800048828125,323.4800109863281,325.7799987792969,326.0400085449219,12610800,326.0400085449219
2021-06-04,332.4599914550781,325.17999267578125,325.8999938964844,330.3500061035156,13289400,330.3500061035156
2021-06-07,337.69000244140625,328.92999267578125,329.4800109863281,336.5799865722656,20136700,336.5799865722656
2021-06-08,338.29998779296875,332.239990234375,336.70001220703125,333.67999267578125,14580500,333.67999267578125
2021-06-09,336.79998779296875,330.0,335.739990234375,330.25,13727900,330.25
2021-06-10,333.94000244140625,328.54998779296875,330.7900085449219,332.4599914550781,13240200,332.4599914550781
2021-06-11,332.8299865722656,328.92999267578125,332.5799865722656,331.260009765625,13587900,331.260009765625
2021-06-14,336.82000732421875,329.80999755859375,331.8999938964844,336.7699890136719,12250800,336.7699890136719
2021-06-15,339.9200134277344,335.0299987792969,336.989990234375,336.75,15795200,336.75
2021-06-16,337.54998779296875,328.7200012207031,336.70001220703125,331.0799865722656,17232200,331.0799865722656
2021-06-17,337.9800109863281,330.1499938964844,330.489990234375,336.510009765625,17794100,336.510009765625
2021-06-18,336.1499938964844,329.0,334.5299987792969,329.6600036621094,23039500,329.6600036621094
2021-06-21,332.9200134277344,327.6499938964844,331.0899963378906,332.2900085449219,11337500,332.2900085449219
2021-06-22,339.9200134277344,332.6000061035156,332.69000244140625,339.0299987792969,15345300,339.0299987792969
2021-06-23,343.4200134277344,338.20001220703125,339.3500061035156,340.5899963378906,14817800,340.5899963378906
2021-06-24,344.8999938964844,341.7900085449219,341.8500061035156,343.17999267578125,12329100,343.17999267578125
2021-06-25,344.1199951171875,339.67999267578125,342.5899963378906,341.3699951171875,14594400,341.3699951171875
2021-06-28,358.1400146484375,341.7699890136719,342.4599914550781,355.6400146484375,29156100,355.6400146484375
2021-06-29,356.739990234375,349.04998779296875,356.2699890136719,351.8900146484375,21417300,351.8900146484375
2021-06-30,352.9200134277344,347.1700134277344,352.1700134277344,347.7099914550781,15107500,347.7099914550781
2021-07-01,354.6700134277344,346.5,346.82000732421875,354.3900146484375,17137000,354.3900146484375
2021-07-02,356.44000244140625,352.6199951171875,355.1000061035156,354.70001220703125,11521300,354.70001220703125
2021-07-06,358.7900085449219,349.17999267578125,356.5,352.7799987792969,13488500,352.7799987792969
2021-07-07,356.489990234375,350.0,355.260009765625,350.489990234375,14218900,350.489990234375
2021-07-08,348.3299865722656,342.55999755859375,345.7300109863281,345.6499938964844,14406500,345.6499938964844
2021-07-09,350.7099914550781,345.2699890136719,345.32000732421875,350.4200134277344,13018700,350.4200134277344
2021-07-12,354.19000244140625,349.6400146484375,351.2300109863281,353.1600036621094,10018600,353.1600036621094
2021-07-13,358.489990234375,348.79998779296875,351.5,352.0899963378906,11456000,352.0899963378906
2021-07-14,355.20001220703125,346.7300109863281,354.55999755859375,347.6300048828125,13894200,347.6300048828125
2021-07-15,349.2300109863281,340.2200012207031,349.2300109863281,344.4599914550781,14781600,344.4599914550781
2021-07-16,345.989990234375,340.1400146484375,344.9100036621094,341.1600036621094,11026100,341.1600036621094
2021-07-19,339.7900085449219,334.5400085449219,337.57000732421875,336.95001220703125,14372300,336.95001220703125
2021-07-20,343.45001220703125,334.5,338.79998779296875,341.6600036621094,11024300,341.6600036621094
2021-07-21,346.5199890136719,341.25,341.5,346.2300109863281,9279700,346.2300109863281
2021-07-22,351.5400085449219,345.2099914550781,346.67999267578125,351.19000244140625,12385400,351.19000244140625
2021-07-23,375.3299865722656,357.19000244140625,360.9100036621094,369.7900085449219,33694300,369.7900085449219
2021-07-26,374.44000244140625,368.2200012207031,369.5799865722656,372.4599914550781,14925200,372.4599914550781
2021-07-27,373.1499938964844,364.54998779296875,371.9100036621094,367.80999755859375,15705400,367.80999755859375
2021-07-28,377.54998779296875,366.92999267578125,374.55999755859375,373.2799987792969,29676900,373.2799987792969
2021-07-29,365.5199890136719,356.739990234375,361.0,358.32000732421875,33413200,358.32000732421875
2021-07-30,360.7300109863281,352.94000244140625,354.0,356.29998779296875,15966700,356.29998779296875
2021-08-02,359.3999938964844,350.739990234375,358.1000061035156,351.95001220703125,13180400,351.95001220703125
2021-08-03,353.7699890136719,347.70001220703125,352.7300109863281,351.239990234375,12406100,351.239990234375
2021-08-04,360.4800109863281,351.510009765625,352.4200134277344,358.9200134277344,14180600,358.9200134277344
2021-08-05,363.8999938964844,356.8999938964844,359.6400146484375,362.9700012207031,10247200,362.9700012207031
2021-08-06,365.1499938964844,361.3999938964844,361.3999938964844,363.510009765625,8918100,363.510009765625
2021-08-09,365.7799987792969,360.75,363.760009765625,361.6099853515625,7798900,361.6099853515625
2021-08-10,364.1000061035156,359.0400085449219,361.8299865722656,361.1300048828125,7469900,361.1300048828125
2021-08-11,362.3599853515625,357.80999755859375,362.1000061035156,359.9599914550781,8400300,359.9599914550781
2021-08-12,363.0,357.1099853515625,358.45001220703125,362.6499938964844,7170700,362.6499938964844
2021-08-13,364.6600036621094,361.4800109863281,362.9700012207031,363.17999267578125,7192500,363.17999267578125
2021-08-16,366.95001220703125,357.3800048828125,362.5199890136719,366.55999755859375,11222100,366.55999755859375
2021-08-17,364.6700134277344,355.07000732421875,362.9800109863281,358.45001220703125,12328700,358.45001220703125
2021-08-18,359.8599853515625,355.1499938964844,356.25,355.45001220703125,10042400,355.45001220703125
2021-08-19,357.57000732421875,351.0,351.3500061035156,355.1199951171875,12004500,355.1199951171875
2021-08-20,359.989990234375,353.30999755859375,354.6000061035156,359.3699951171875,8693500,359.3699951171875
2021-08-23,365.69000244140625,359.1000061035156,359.44000244140625,363.3500061035156,10942000,363.3500061035156
2021-08-24,367.9599914550781,361.8399963378906,363.6600036621094,365.510009765625,9235100,365.510009765625
2021-08-25,370.8599853515625,365.3999938964844,365.6000061035156,368.3900146484375,9684500,368.3900146484375
2021-08-26,369.44000244140625,364.1300048828125,368.3800048828125,364.3800048828125,7888700,364.3800048828125
2021-08-27,373.739990234375,364.0799865722656,365.1000061035156,372.6300048828125,11214200,372.6300048828125
2021-08-30,381.489990234375,370.5199890136719,372.55999755859375,380.6600036621094,13547300,380.6600036621094
2021-08-31,382.760009765625,378.79998779296875,379.95001220703125,379.3800048828125,12345400,379.3800048828125
2021-09-01,384.3299865722656,378.80999755859375,379.5899963378906,382.04998779296875,11567200,382.04998779296875
2021-09-02,381.75,374.05999755859375,381.5,375.2799987792969,14832900,375.2799987792969
2021-09-03,377.1600036621094,373.1099853515625,374.75,376.260009765625,7509600,376.260009765625
2021-09-07,382.9599914550781,373.1499938964844,375.8800048828125,382.17999267578125,10793800,382.17999267578125
2021-09-08,380.8699951171875,374.7900085449219,380.1600036621094,377.57000732421875,11067200,377.57000732421875
2021-09-09,379.8299865722656,376.57000732421875,377.6400146484375,378.0,9098900,378.0
2021-09-10,383.7900085449219,378.260009765625,381.3599853515625,378.69000244140625,11537600,378.69000244140625
2021-09-13,381.75,374.3500061035156,381.67999267578125,376.510009765625,13026300,376.510009765625
2021-09-14,378.5899963378906,375.1099853515625,377.3999938964844,376.5299987792969,8711600,376.5299987792969
2021-09-15,377.55999755859375,367.6700134277344,377.0,373.9200134277344,17940300,373.9200134277344
2021-09-16,373.55999755859375,369.7099914550781,372.7900085449219,373.05999755859375,11934200,373.05999755859375
2021-09-17,371.4100036621094,361.5899963378906,371.4100036621094,364.7200012207031,26299000,364.7200012207031
2021-09-20,361.0299987792969,349.79998779296875,359.29998779296875,355.70001220703125,19822800,355.70001220703125
2021-09-21,360.0400085449219,355.19000244140625,358.5,357.4800109863281,11751900,357.4800109863281
2021-09-22,349.8399963378906,340.69000244140625,347.2300109863281,343.2099914550781,43692900,343.2099914550781
2021-09-23,349.6700134277344,343.0,345.3599853515625,345.9599914550781,21806300,345.9599914550781
2021-09-24,354.3500061035156,342.3699951171875,343.239990234375,352.9599914550781,18801900,352.9599914550781
2021-09-27,355.1499938964844,347.0799865722656,349.80999755859375,353.5799865722656,15205800,353.5799865722656
2021-09-28,349.6000061035156,338.9200134277344,347.9700012207031,340.6499938964844,21710300,340.6499938964844
2021-09-29,345.2300109863281,338.8800048828125,343.1499938964844,339.6099853515625,14452200,339.6099853515625
2021-09-30,342.79998779296875,338.1499938964844,340.45001220703125,339.3900146484375,16547100,339.3900146484375
2021-10-01,345.0199890136719,338.6400146484375,341.6099853515625,343.010009765625,14905300,343.010009765625
2021-10-04,335.94000244140625,322.70001220703125,335.5299987792969,326.2300109863281,42885000,326.2300109863281
2021-10-05,335.17999267578125,326.1600036621094,328.5799865722656,332.9599914550781,35377900,332.9599914550781
2021-10-06,334.3800048828125,325.79998779296875,329.739990234375,333.6400146484375,26443000,333.6400146484375
2021-10-07,338.8399963378906,328.9800109863281,337.0,329.2200012207031,28307500,329.2200012207031
2021-10-08,333.3999938964844,328.7099914550781,331.510009765625,330.04998779296875,15934300,330.04998779296875
2021-10-11,330.4599914550781,325.30999755859375,327.6300048828125,325.45001220703125,14708200,325.45001220703125
2021-10-12,324.3800048828125,317.3699951171875,323.0299987792969,323.7699890136719,31658700,323.7699890136719
2021-10-13,327.0,322.6600036621094,326.9700012207031,324.5400085449219,14761500,324.5400085449219
2021-10-14,330.5199890136719,327.1000061035156,328.3599853515625,328.5299987792969,14302200,328.5299987792969
2021-10-15,329.07000732421875,322.510009765625,328.67999267578125,324.760009765625,21575100,324.760009765625
2021-10-18,335.8900146484375,327.5,328.95001220703125,335.3399963378906,21585000,335.3399963378906
2021-10-19,342.4599914550781,337.2799987792969,339.6499938964844,339.989990234375,18786300,339.989990234375
2021-10-20,343.9800109863281,339.45001220703125,343.45001220703125,340.7799987792969,13639500,340.7799987792969
2021-10-21,342.30999755859375,337.79998779296875,340.2799987792969,341.8800048828125,16354400,341.8800048828125
2021-10-22,329.6300048828125,321.1099853515625,326.3500061035156,324.6099853515625,35224500,324.6099853515625
2021-10-25,329.55999755859375,319.7200012207031,320.29998779296875,328.69000244140625,38409000,328.69000244140625
2021-10-26,330.2099914550781,309.6000061035156,328.260009765625,315.80999755859375,65654000,315.80999755859375
2021-10-27,319.25,312.05999755859375,314.19000244140625,312.2200012207031,29971800,312.2200012207031
2021-10-28,325.5199890136719,308.1099853515625,312.989990234375,316.9200134277344,50806800,316.9200134277344
2021-10-29,326.0,319.6000061035156,320.19000244140625,323.57000732421875,37059400,323.57000732421875
2021-11-01,333.45001220703125,326.0,326.0400085449219,329.9800109863281,31518900,329.9800109863281
